Time_Seconds,RMS_Energy,Spectral_Centroid,ZCR,Novelty_Curve,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13
0.0,7.031593e-05,2681.492528734038,0.3017578125,0.0,-624.15765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.023219954648526078,0.00021648554,2694.7224497428233,0.30810546875,0.0,-617.5314,8.969015,7.891225,6.476592,5.155244,4.298978,4.0960755,4.4945984,5.2312927,5.9320927,6.2449856,5.957657,5.060695
0.046439909297052155,0.00026478159,2497.5475312825083,0.3359375,0.0,-599.8739,30.55533,21.60302,12.769728,8.158453,8.103054,10.010819,11.291157,11.351442,11.068552,10.922655,10.143575,7.7452154
0.06965986394557823,0.00029407992,2415.048147742462,0.181640625,0.5856874,-596.7931,34.46091,24.420887,14.472431,9.246301,9.182121,11.34796,12.651727,12.208141,11.023776,10.063074,9.09057,7.3382463
0.09287981859410431,0.00034645986,2553.206858129474,0.0771484375,1.560713,-599.0972,31.92349,23.634012,15.495791,11.227816,10.948344,12.096685,12.291576,11.177266,9.78936,8.694969,7.209877,4.458598
0.11609977324263039,0.00033561472,2473.241650250953,0.09130859375,0.45056343,-597.4643,34.323082,26.179245,17.953657,13.12418,11.823482,11.8276005,11.267523,10.169836,9.535189,9.418176,8.408178,5.157245
0.13931972789115646,0.00033138032,2437.028674470472,0.0869140625,0.2835776,-594.7646,37.283203,27.308287,17.745163,12.807831,12.038216,12.117213,10.833115,8.9415655,8.35442,9.152014,8.975645,5.518408
0.16253968253968254,0.0003402745,2443.5466709942048,0.07666015625,0.3142252,-595.6657,35.997864,26.067543,16.669935,11.841059,10.830472,10.345203,8.686142,7.1496983,7.5630884,9.268442,9.288711,5.560518
0.18575963718820862,0.00030477796,2650.7333515160453,0.08837890625,0.42457017,-596.925,34.485184,24.695011,14.188639,7.048003,4.193333,4.20529,5.5494747,7.6459303,10.092928,11.615898,10.488829,6.276443
0.2089795918367347,0.000286607,2549.619298718013,0.09716796875,0.2560049,-594.40393,37.63881,26.78753,15.016878,6.89349,3.564314,3.463459,4.7291923,6.565168,8.566416,9.594074,8.154861,4.126794
0.23219954648526078,0.00030210623,2596.179412546199,0.09423828125,0.38011333,-596.922,34.489815,24.869442,14.994619,8.906704,6.9131556,6.761494,6.615671,6.5404367,7.282157,8.292212,7.654307,4.17846
0.25541950113378686,0.00033710734,2525.3037273981677,0.08837890625,0.36749652,-595.84753,36.08307,26.678907,17.095793,11.1852,9.029816,8.3377905,7.5480623,7.1573086,8.143095,9.756336,9.588822,6.06892
0.2786394557823129,0.00038349436,2414.107380812683,0.07861328125,0.20849377,-594.8573,37.603516,28.445745,19.015736,13.068594,10.791407,10.03212,9.181416,8.48727,8.733124,9.316808,8.3349905,4.7646627
0.301859410430839,0.0004063722,2403.971122087772,0.0654296875,0.29766473,-596.412,35.332764,26.117588,16.95399,11.760377,10.639002,11.197825,11.506881,11.457645,11.638492,11.682318,10.26845,6.730297
0.3250793650793651,0.00041734742,2229.9600887659103,0.06494140625,0.2946455,-594.7259,37.26641,26.803131,16.036934,9.719284,8.70628,10.5797615,12.492132,13.280767,13.230522,12.52936,10.580063,6.9326367
0.34829931972789113,0.0004048135,2440.5607190600704,0.06396484375,0.27767015,-597.38074,33.93342,24.586525,15.200279,9.920216,9.103215,10.28319,11.131156,11.257771,11.404698,11.5353155,10.342586,6.811246
0.37151927437641724,0.00035711916,2271.8548735711274,0.07275390625,0.34129414,-595.59924,36.48465,27.319046,18.347181,13.492027,12.563738,12.634771,11.504253,9.590361,8.622452,9.01553,9.047226,6.7599487
0.3947392290249433,0.0003343735,2435.5738510366946,0.0693359375,0.1868597,-596.30133,35.974716,27.752377,19.143452,13.475659,10.973149,9.762372,8.399325,7.139903,6.879673,7.363325,6.965328,4.408078
0.4179591836734694,0.00048540643,2493.752045710072,0.06689453125,0.35485262,-597.5285,34.25072,26.073471,17.545513,11.95261,9.477439,8.303795,7.1595216,6.4398546,6.951783,8.102596,7.9192457,5.0724745
0.44117913832199546,0.0027619856,1632.815774891561,0.0576171875,0.22356239,-582.72186,53.744476,41.67276,27.881348,16.812914,9.42486,4.194894,-0.14283952,-3.251274,-4.3640566,-4.112471,-4.494647,-6.8003683
0.46439909297052157,0.005157731,847.4408710970572,0.0419921875,0.19249603,-570.4109,70.2295,55.55847,37.969246,22.537989,10.844443,1.8445338,-5.446949,-10.579649,-12.764641,-12.641377,-12.256311,-13.068287
0.4876190476190476,0.008187132,694.9664886739408,0.03515625,1.3581908,-565.4572,76.001,58.754234,39.198784,22.84756,10.100673,-0.7170613,-9.355669,-13.744946,-13.449567,-11.441708,-11.543108,-14.484313
0.5108390022675737,0.011240527,616.0282336315403,0.02392578125,1.2090175,-557.3602,83.231865,58.366707,35.86937,21.53773,9.178801,-5.8354034,-18.189415,-20.2817,-13.56584,-7.5683784,-8.771926,-14.347973
0.5340589569160997,0.014244665,597.4929100122855,0.02392578125,0.66220725,-550.1269,89.16484,56.022316,29.316504,17.04176,8.391464,-5.761509,-19.261868,-20.83797,-11.511078,-4.3230286,-7.844526,-16.969685
0.5572789115646258,0.016129289,588.3670401021793,0.02392578125,0.9836436,-547.6817,90.75088,54.40542,26.74081,15.684307,8.257618,-4.900256,-16.384798,-15.311702,-4.8139153,1.0118723,-5.1221724,-16.442799
0.5804988662131519,0.016223604,587.2825530757535,0.02392578125,0.7683003,-545.9944,93.130745,56.755424,28.48461,15.911571,7.132038,-6.880684,-20.049427,-21.018005,-10.240473,-1.1497347,-3.245474,-11.991816
0.603718820861678,0.014733891,647.3288645147663,0.02392578125,0.6542984,-548.184,91.51939,57.047165,28.06623,13.512676,3.9581575,-9.961376,-23.944796,-26.86776,-17.040962,-5.870737,-4.3128014,-11.115585
0.626938775510204,0.011841973,776.827404683469,0.02294921875,0.5805065,-539.90454,96.930954,54.61876,26.507404,16.134468,8.213762,-8.027202,-24.110344,-23.630562,-10.342092,-3.8189116,-8.794884,-13.748226
0.6501587301587302,0.0109837,1010.1851016016927,0.0234375,0.50517654,-531.706,102.32237,52.477066,25.202003,16.755508,8.609203,-6.870535,-21.865803,-18.403255,-1.4198136,2.503812,-7.6585174,-13.296175
0.6733786848072563,0.015397765,788.8231187094011,0.0234375,1.030287,-526.6666,107.767914,54.67375,25.825006,17.73217,8.993536,-7.408657,-20.937424,-15.367289,2.986401,7.2205353,-6.960728,-18.729502
0.6965986394557823,0.020955114,628.6194186590217,0.0234375,1.0195351,-522.0441,110.90977,55.08069,27.119164,18.790749,7.3329444,-12.413101,-25.201319,-17.56783,1.4037701,5.1373434,-8.141865,-15.017104
0.7198185941043084,0.025296189,581.6117676904299,0.0234375,0.81926143,-520.44653,109.44495,52.2507,25.21941,17.009016,9.026448,-12.102658,-26.928347,-17.491535,0.7363638,3.4672656,-8.255769,-12.469566
0.7430385487528345,0.02775928,576.9635033123703,0.0234375,0.81989294,-519.63403,108.91406,52.780365,28.553135,17.73262,8.645239,-10.650482,-26.501474,-18.337883,-1.0374795,-0.31397918,-13.7117605,-15.665323
0.7662585034013606,0.029353049,592.8899072966352,0.02392578125,0.7904584,-521.03094,106.27884,49.986588,28.444288,19.161945,5.009804,-16.624926,-25.022902,-11.569187,2.555893,-3.3546267,-19.532082,-16.39838
0.7894784580498866,0.030652272,576.0384272353796,0.02392578125,0.72133327,-517.28156,109.09752,51.10019,29.544044,18.63612,3.2108984,-17.492292,-26.31043,-16.242981,0.4647591,-1.2994939,-16.042265,-12.208251
0.8126984126984127,0.03192915,556.3104971098473,0.02392578125,0.6605419,-512.2365,113.59473,52.091537,26.474445,15.729353,4.45721,-15.446296,-24.025585,-17.308014,-0.6261572,1.2598647,-15.511005,-14.850147
0.8359183673469388,0.03423012,556.4272319537429,0.02392578125,0.82570493,-510.16602,116.513435,54.321224,26.464054,14.388924,6.2587814,-13.116175,-25.479912,-18.369183,-0.37514305,3.846332,-11.610069,-15.9230385
0.8591383219954648,0.034737367,548.5402289918844,0.0234375,0.85890377,-514.1686,112.239746,51.95903,27.516003,16.36132,6.6804314,-11.978176,-24.000755,-17.094326,-3.5123568,-0.3276657,-12.301754,-15.365085
0.8823582766439909,0.034930892,547.2723847674123,0.0234375,0.69989073,-516.25415,109.565346,49.16147,25.460392,18.265976,10.20073,-8.319065,-20.083431,-17.02906,-3.5849621,-0.14245439,-15.526765,-17.257183
0.905578231292517,0.036946557,563.5911695394128,0.0234375,0.5160892,-512.2894,111.10481,48.303116,23.9478,18.441881,14.719287,-5.412018,-19.106142,-17.505564,-2.804064,-0.0493384,-17.679989,-18.457024
0.9287981859410431,0.037622336,542.547126791846,0.0234375,0.57376456,-505.10782,119.171616,50.099693,21.184643,13.481095,8.016095,-11.699358,-25.515186,-22.618055,-5.4441624,1.3643146,-10.993662,-11.552511
0.9520181405895691,0.038398124,535.3516753521144,0.02392578125,0.93579316,-495.70343,128.67966,55.35698,23.661396,11.6855755,0.6456169,-22.699192,-33.039864,-24.040184,-4.469375,-0.07231735,-9.79102,-4.229253
0.9752380952380952,0.038802445,556.671598695023,0.02392578125,1.0296992,-494.07532,131.27188,56.691116,22.898674,10.63298,-0.5882807,-24.37539,-32.914745,-22.577993,-3.9901862,-0.6849303,-11.779732,-3.4213312
0.9984580498866213,0.037542358,571.9582611411279,0.02392578125,1.3079809,-495.60144,128.78934,53.96274,23.445206,9.424359,-4.847866,-23.10051,-31.29691,-23.364908,-3.631152,2.0798097,-8.053577,-1.7476223
1.0216780045351475,0.035982534,583.4174013654183,0.02392578125,0.74514043,-497.47357,123.51761,50.306026,23.914417,8.217857,-4.766753,-22.44984,-33.607056,-26.017664,-6.8438063,1.4793465,-6.019716,-2.6142883
1.0448979591836736,0.035874564,601.4058592556794,0.0234375,0.50604635,-496.38834,122.09637,47.428204,20.647463,6.603025,0.014166832,-18.71111,-31.92107,-23.080326,-7.120083,-0.39090496,-9.129854,-8.0014925
1.0681179138321995,0.036583643,611.5956229667095,0.0234375,0.581661,-494.71725,124.45163,51.865776,21.827253,4.3686647,-1.0133805,-18.943092,-28.394867,-19.315536,-7.56149,-1.3026118,-10.394157,-8.652463
1.0913378684807256,0.03731715,585.3991323459297,0.0234375,0.7266128,-486.75092,132.6982,53.33873,17.753647,-1.5226394,-5.1478972,-19.906506,-29.94284,-19.291504,-0.5521511,5.076726,-10.109072,-12.200129
1.1145578231292517,0.038552813,595.6357660539911,0.0234375,0.7626431,-475.88904,140.60876,49.883385,9.86973,-11.699789,-12.34772,-21.12528,-27.319952,-13.523041,6.9456215,8.41573,-13.220097,-18.230597
1.1377777777777778,0.03951129,609.8315615534489,0.02392578125,1.1510512,-470.05994,144.93674,51.04483,11.572376,-10.224384,-10.717207,-19.322262,-24.98575,-11.551841,6.852229,7.807868,-13.2291765,-17.088934
1.1609977324263039,0.041011766,618.6855763960377,0.02392578125,1.3449445,-468.50656,143.48209,49.08526,12.136896,-9.264721,-12.990408,-21.872295,-23.794388,-11.950149,1.5941552,1.8021488,-12.993285,-12.4158325
1.18421768707483,0.04254028,622.6960457802419,0.02392578125,0.998953,-462.71472,143.55869,41.81681,4.3980203,-14.729746,-13.476572,-20.934044,-20.346018,-10.622694,-0.027491331,0.26626396,-15.575095,-14.191183
1.207437641723356,0.04472027,621.4676902198628,0.02392578125,0.8204781,-460.4928,144.0567,37.687927,-1.1577616,-12.93552,-5.176308,-18.409973,-22.039412,-11.222842,-0.9280056,-1.2200387,-19.144194,-16.598206
1.230657596371882,0.046523243,620.8194048672093,0.0234375,1.1114563,-456.35135,145.4396,34.52943,-5.085782,-11.307569,2.1139371,-14.049082,-22.54028,-13.148389,2.5079346,3.971055,-16.383476,-18.182974
1.253877551020408,0.047219787,620.2437843792069,0.0234375,0.7957423,-453.34863,146.55322,34.54288,-3.544804,-8.661041,6.155571,-11.533984,-26.34824,-15.981126,6.470382,5.861326,-14.653298,-18.16837
1.2770975056689342,0.048320465,620.5530087548896,0.0234375,1.0634773,-450.67026,147.98059,31.192123,-4.8196716,-6.063977,8.978228,-8.668131,-27.275038,-16.184767,9.245528,4.8884153,-18.031584,-17.70195
